image,vehicle_id,class,confidence,timestamp,latitude,longitude,world_x,world_y,bbox_x,bbox_y,bbox_w,bbox_h,orientation_deg,orientation_rad,corner1_lat,corner1_lon,corner2_lat,corner2_lon,corner3_lat,corner3_lon,corner4_lat,corner4_lon,is_same_car,position,image_width,image_height,orientation
2025-04-16_13-31-42_photo.jpg,565,0,0.8985849618911743,2025-04-16_13-31-42,61.28541946411133,73.34744099590765,16.63312339782715,5.870950222015381,254.44830322265625,499.1376037597656,280.1314697265625,105.62954711914062,270.0,3.141592653589793,61.285430908203125,73.34739144775526,61.28540802001953,73.34739144775526,61.28540802001953,73.34749054406004,61.285430908203125,73.34749054406004,True,bottom,1080,608,
2025-04-16_13-31-42_photo.jpg,566,0,0.8899654746055603,2025-04-16_13-31-42,61.28539657592773,73.34755808080475,22.89522361755371,3.236499071121216,119.05287170410156,311.82684326171875,110.07054138183594,74.64505004882812,180.0,3.141592653589793,61.28541946411133,73.34758145255769,61.28541946411133,73.3475347090518,61.28537368774414,73.3475347090518,61.28537368774414,73.34758145255769,True,bottom,1080,608,
2025-04-16_13-31-42_photo.jpg,569,0,0.8848759531974792,2025-04-16_13-31-42,61.28539657592773,73.3474481934065,17.018070220947266,3.488471031188965,310.270263671875,304.1383361816406,141.38735961914062,128.81622314453125,180.0,3.141592653589793,61.28541946411133,73.34747156515945,61.28541946411133,73.34742482165356,61.28537368774414,73.34742482165356,61.28537368774414,73.34747156515945,True,bottom,1080,608,
2025-04-16_13-31-42_photo.jpg,571,0,0.8828652501106262,2025-04-16_13-31-42,61.28539657592773,73.34753489241437,21.655029296875,3.4209694862365723,165.96841430664062,321.2543640136719,103.54910278320312,84.19146728515625,180.0,3.141592653589793,61.28541946411133,73.34755826416732,61.28541946411133,73.34751152066143,61.28537368774414,73.34751152066143,61.28537368774414,73.34755826416732,True,bottom,1080,608,
2025-04-16_13-31-42_photo.jpg,544,0,0.8661651015281677,2025-04-16_13-31-42,61.28539657592773,73.34749281060289,19.40435028076172,3.480397939682007,232.08758544921875,321.7007751464844,129.75860595703125,92.4483642578125,180.0,3.141592653589793,61.28541946411133,73.34751618235583,61.28541946411133,73.34746943884994,61.28537368774414,73.34746943884994,61.28537368774414,73.34751618235583,True,bottom,1080,608,
2025-04-16_13-31-42_photo.jpg,514,0,0.8441845774650574,2025-04-16_13-31-42,61.285423278808594,73.34722892605966,5.290903568267822,6.279596328735352,653.9277954101562,560.8355102539062,279.664794921875,45.14984130859375,270.0,3.141592653589793,61.28543472290039,73.34717937790124,61.2854118347168,73.34717937790124,61.2854118347168,73.34727847421807,61.28543472290039,73.34727847421807,True,bottom,1080,608,
2025-04-16_13-31-42_photo.jpg,560,0,0.8417109251022339,2025-04-16_13-31-42,61.285404205322266,73.3471462387588,0.8685042858123779,4.06633996963501,905.6490478515624,360.1677551269531,87.5592041015625,105.72735595703124,180.0,3.141592653589793,61.28542709350586,73.34716961051743,61.28542709350586,73.34712286700017,61.28538131713867,73.34712286700017,61.28538131713867,73.34716961051743,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,578,0,0.9210312366485596,2025-04-16_13-41-45,61.2854118347168,73.3475784402371,23.984115600585938,5.004749774932861,52.69343185424805,432.9825744628906,166.1314239501953,104.57742309570312,270.0,3.141592653589793,61.285423278808594,73.34752889209676,61.285400390625,73.34752889209676,61.285400390625,73.34762798837744,61.285423278808594,73.34762798837744,False,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,503,0,0.9199458360671996,2025-04-16_13-41-45,61.285404205322266,73.34719694256484,3.58031702041626,4.068333625793457,807.8544921875,351.16748046875,92.2366943359375,124.03485107421876,180.0,3.141592653589793,61.28542709350586,73.34722031432347,61.28542709350586,73.3471735708062,61.28538131713867,73.3471735708062,61.28538131713867,73.34722031432347,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,569,0,0.9090505242347716,2025-04-16_13-41-45,61.28539657592773,73.34744803677711,17.009693145751953,3.482058525085449,310.3656311035156,303.15185546875,141.786376953125,129.80184936523438,180.0,3.141592653589793,61.28541946411133,73.34747140853005,61.28541946411133,73.34742466502416,61.28537368774414,73.34742466502416,61.28537368774414,73.34747140853005,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,258,0,0.90888512134552,2025-04-16_13-41-45,61.285400390625,73.34739727526478,14.294794082641602,3.813016414642334,416.2151794433594,338.09490966796875,121.21615600585938,110.87078857421876,180.0,3.141592653589793,61.285423278808594,73.34742064702057,61.285423278808594,73.347373903509,61.285377502441406,73.347373903509,61.285377502441406,73.34742064702057,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,565,0,0.908258855342865,2025-04-16_13-41-45,61.28541946411133,73.34744057712372,16.61072540283203,5.891555309295654,255.0271911621093,502.0818786621094,280.5505676269531,102.91336059570312,270.0,3.141592653589793,61.285430908203125,73.34739102897133,61.28540802001953,73.34739102897133,61.28540802001953,73.34749012527611,61.285430908203125,73.34749012527611,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,579,0,0.9006192088127136,2025-04-16_13-41-45,61.285400390625,73.34726143161681,7.029411792755127,4.005845546722412,684.2373657226562,350.00750732421875,96.65460205078124,116.73403930664062,180.0,3.141592653589793,61.285423278808594,73.3472848033726,61.285423278808594,73.34723805986103,61.285377502441406,73.34723805986103,61.285377502441406,73.3472848033726,False,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,544,0,0.8949788212776184,2025-04-16_13-41-45,61.28539657592773,73.34749387120358,19.46107482910156,3.519355058670044,232.49658203125,325.7640380859375,124.94720458984376,90.31976318359376,180.0,3.141592653589793,61.28541946411133,73.34751724295653,61.28541946411133,73.34747049945064,61.28537368774414,73.34747049945064,61.28537368774414,73.34751724295653,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,571,0,0.8931463956832886,2025-04-16_13-41-45,61.28539657592773,73.34753313404255,21.560985565185547,3.4242043495178223,165.6523895263672,322.1462097167969,110.80177307128906,82.90579223632812,180.0,3.141592653589793,61.28541946411133,73.3475565057955,61.28541946411133,73.3475097622896,61.28537368774414,73.3475097622896,61.28537368774414,73.3475565057955,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,566,0,0.8797177076339722,2025-04-16_13-41-45,61.28539657592773,73.34755829149839,22.906492233276367,3.230867385864258,118.33035278320312,311.1797180175781,110.72227478027344,75.07223510742188,180.0,3.141592653589793,61.28541946411133,73.34758166325133,61.28541946411133,73.34753491974544,61.28537368774414,73.34753491974544,61.28537368774414,73.34758166325133,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,560,0,0.8303150534629822,2025-04-16_13-41-45,61.285404205322266,73.34714594331115,0.8527027368545532,4.080993175506592,906.244140625,359.9091186523437,87.48138427734375,108.50067138671876,180.0,3.141592653589793,61.28542709350586,73.34716931506978,61.28542709350586,73.34712257155252,61.28538131713867,73.34712257155252,61.28538131713867,73.34716931506978,True,bottom,1080,608,
2025-04-16_13-41-45_photo.jpg,514,0,0.8002261519432068,2025-04-16_13-41-45,61.285423278808594,73.34722894959687,5.292162418365479,6.282150745391846,654.543701171875,560.9324340820312,278.3443603515625,45.34918212890625,270.0,3.141592653589793,61.28543472290039,73.34717940143845,61.2854118347168,73.34717940143845,61.2854118347168,73.34727849775528,61.28543472290039,73.34727849775528,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,503,0,0.9161787629127502,20250416,61.285404205322266,73.3471972516957,3.5968503952026367,4.06989336013794,807.0706787109375,351.5684814453125,92.640380859375,123.4730224609375,180.0,3.141592653589793,61.28542709350586,73.34722062345433,61.28542709350586,73.34717387993707,61.28538131713867,73.34717387993707,61.28538131713867,73.34722062345433,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,258,0,0.9106038212776184,20250416,61.285400390625,73.3473970025185,14.280206680297852,3.801441431045532,415.9593811035156,338.1933288574219,122.75466918945312,108.891845703125,180.0,3.141592653589793,61.285423278808594,73.3474203742743,61.285423278808594,73.34737363076272,61.285377502441406,73.34737363076272,61.285377502441406,73.3474203742743,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,569,0,0.9073691964149476,20250416,61.28539657592773,73.3474482492182,17.021055221557617,3.4604732990264893,310.3943786621094,304.8183898925781,140.92886352539062,123.1455078125,180.0,3.141592653589793,61.28541946411133,73.34747162097115,61.28541946411133,73.34742487746526,61.28537368774414,73.34742487746526,61.28537368774414,73.34747162097115,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,566,0,0.9008626937866212,20250416,61.28539657592773,73.34755779793035,22.88009452819824,3.221753597259521,119.09371185302734,309.310791015625,111.05396270751952,77.4068603515625,180.0,3.141592653589793,61.28541946411133,73.3475811696833,61.28541946411133,73.3475344261774,61.28537368774414,73.3475344261774,61.28537368774414,73.3475811696833,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,565,0,0.896730899810791,20250416,61.28541946411133,73.34744067790575,16.61611557006836,5.896875858306885,255.2052001953125,503.0659484863281,279.81512451171875,101.76449584960938,270.0,3.141592653589793,61.285430908203125,73.34739112975336,61.28540802001953,73.34739112975336,61.28540802001953,73.34749022605814,61.285430908203125,73.34749022605814,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,579,0,0.8881860375404358,20250416,61.285400390625,73.34726254027264,7.0887064933776855,4.01891040802002,683.870361328125,350.70928955078125,93.21429443359376,117.3419189453125,180.0,3.141592653589793,61.285423278808594,73.34728591202843,61.285423278808594,73.34723916851685,61.285377502441406,73.34723916851685,61.285377502441406,73.34728591202843,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,544,0,0.8784026503562927,20250416,61.28539657592773,73.34749318541503,19.42439651489257,3.52022123336792,233.6175079345703,325.4669189453125,125.28749084472656,91.04736328125,180.0,3.141592653589793,61.28541946411133,73.34751655716798,61.28541946411133,73.34746981366209,61.28537368774414,73.34746981366209,61.28537368774414,73.34751655716798,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,571,0,0.8670897483825684,20250416,61.28539657592773,73.34753342337184,21.576459884643555,3.424443006515503,165.50863647460938,322.0323181152344,110.0,83.17034912109375,180.0,3.141592653589793,61.28541946411133,73.34755679512479,61.28541946411133,73.3475100516189,61.28537368774414,73.3475100516189,61.28537368774414,73.34755679512479,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,560,0,0.8381749391555786,20250416,61.285404205322266,73.34714664206857,0.8900746703147888,4.057773113250732,904.4215087890624,359.98681640625,88.4957275390625,104.77023315429688,180.0,3.141592653589793,61.28542709350586,73.3471700138272,61.28542709350586,73.34712327030994,61.28538131713867,73.34712327030994,61.28538131713867,73.3471700138272,True,bottom,1080,608,
2025-04-16_13-51-43_photo.jpg,514,0,0.8134061694145203,20250416,61.285423278808594,73.34722898781807,5.294206619262695,6.271150588989258,653.6219482421875,559.6610717773438,280.0438842773437,46.1983642578125,270.0,3.141592653589793,61.28543472290039,73.34717943965966,61.2854118347168,73.34717943965966,61.2854118347168,73.34727853597649,61.28543472290039,73.34727853597649,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,503,0,0.9185980558395386,2025-04-16_14-01-44,61.285404205322266,73.34719686757566,3.5763063430786133,4.075130462646484,808.2281494140625,351.1473999023437,91.77178955078124,125.1214599609375,180.0,3.141592653589793,61.28542709350586,73.34722023933429,61.28542709350586,73.34717349581703,61.28538131713867,73.34717349581703,61.28538131713867,73.34722023933429,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,565,0,0.9112415313720704,2025-04-16_14-01-44,61.28541946411133,73.34744101580728,16.634187698364258,5.877246379852295,254.8427581787109,500.0553588867188,279.26763916015625,104.763427734375,270.0,3.141592653589793,61.285430908203125,73.34739146765489,61.28540802001953,73.34739146765489,61.28540802001953,73.34749056395967,61.285430908203125,73.34749056395967,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,258,0,0.9032694101333618,2025-04-16_14-01-44,61.285400390625,73.34739714058561,14.287590980529783,3.809503555297852,416.5304870605469,338.1653137207031,121.09262084960938,110.18917846679688,180.0,3.141592653589793,61.285423278808594,73.3474205123414,61.285423278808594,73.34737376882983,61.285377502441406,73.34737376882983,61.285377502441406,73.3474205123414,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,544,0,0.9011551141738892,2025-04-16_14-01-44,61.28539657592773,73.34749436352345,19.48740577697754,3.516409158706665,232.3905029296875,324.7989807128906,123.30563354492188,91.79635620117188,180.0,3.141592653589793,61.28541946411133,73.3475177352764,61.28541946411133,73.3474709917705,61.28537368774414,73.3474709917705,61.28537368774414,73.3475177352764,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,569,0,0.8983136415481567,2025-04-16_14-01-44,61.28539657592773,73.34744793125196,17.00404930114746,3.4760582447052,309.487060546875,304.1402893066406,143.9407958984375,126.90115356445312,180.0,3.141592653589793,61.28541946411133,73.34747130300491,61.28541946411133,73.34742455949902,61.28537368774414,73.34742455949902,61.28537368774414,73.34747130300491,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,579,0,0.8927808403968811,2025-04-16_14-01-44,61.285400390625,73.34726177735516,7.047903060913086,4.0055928230285645,684.7362060546875,349.5163269042969,94.35516357421876,117.67742919921876,180.0,3.141592653589793,61.285423278808594,73.34728514911095,61.285423278808594,73.34723840559937,61.285377502441406,73.34723840559937,61.285377502441406,73.34728514911095,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,571,0,0.8898743391036987,2025-04-16_14-01-44,61.28539657592773,73.34753465415368,21.64228630065918,3.4198365211486816,166.34768676757812,321.47442626953125,103.68765258789062,83.57687377929688,180.0,3.141592653589793,61.28541946411133,73.34755802590662,61.28541946411133,73.34751128240073,61.28537368774414,73.34751128240073,61.28537368774414,73.34755802590662,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,566,0,0.8825834393501282,2025-04-16_14-01-44,61.28539657592773,73.34755831471463,22.907733917236328,3.236661195755005,118.59479522705078,311.9877624511719,110.10587310791016,74.34814453125,180.0,3.141592653589793,61.28541946411133,73.34758168646758,61.28541946411133,73.34753494296169,61.28537368774414,73.34753494296169,61.28537368774414,73.34758168646758,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,514,0,0.8158390522003174,2025-04-16_14-01-44,61.285423278808594,73.34722879968983,5.284144878387451,6.2808709144592285,654.3192749023438,560.8658447265625,279.357666015625,45.28533935546875,270.0,3.141592653589793,61.28543472290039,73.34717925153141,61.2854118347168,73.34717925153141,61.2854118347168,73.34727834784825,61.28543472290039,73.34727834784825,True,bottom,1080,608,
2025-04-16_14-01-44_photo.jpg,560,0,0.5844762921333313,2025-04-16_14-01-44,61.285404205322266,73.34714618827974,0.8658044934272766,4.047069549560547,907.2017211914062,357.6502685546875,84.64398193359375,107.79537963867188,180.0,3.141592653589793,61.28542709350586,73.34716956003837,61.28542709350586,73.34712281652111,61.28538131713867,73.34712281652111,61.28538131713867,73.34716956003837,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,503,0,0.9187323451042176,2025-04-16_14-11-45,61.285404205322266,73.34719682380894,3.573965549468994,4.063669681549072,807.9425048828125,350.0818786621094,92.50787353515624,125.488037109375,180.0,3.141592653589793,61.28542709350586,73.34722019556757,61.28542709350586,73.34717345205031,61.28538131713867,73.34717345205031,61.28538131713867,73.34722019556757,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,565,0,0.91671484708786,2025-04-16_14-11-45,61.28541946411133,73.3474408348561,16.624509811401367,5.900137901306152,255.13494873046875,503.5955505371094,279.3646240234375,101.20748901367188,270.0,3.141592653589793,61.285430908203125,73.34739128670371,61.28540802001953,73.34739128670371,61.28540802001953,73.34749038300849,61.285430908203125,73.34749038300849,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,566,0,0.9090496897697448,2025-04-16_14-11-45,61.28539657592773,73.34755810740891,22.89664649963379,3.228717088699341,118.79169464111328,310.8766174316406,110.49272918701172,75.34732055664062,180.0,3.141592653589793,61.28541946411133,73.34758147916186,61.28541946411133,73.34753473565597,61.28537368774414,73.34753473565597,61.28537368774414,73.34758147916186,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,569,0,0.9035998582839966,2025-04-16_14-11-45,61.28539657592773,73.34744806102756,17.010990142822266,3.485797643661499,310.0014038085937,304.9345703125,142.42343139648438,126.81216430664062,180.0,3.141592653589793,61.28541946411133,73.34747143278051,61.28541946411133,73.34742468927462,61.28537368774414,73.34742468927462,61.28537368774414,73.34747143278051,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,258,0,0.9034332633018494,2025-04-16_14-11-45,61.285400390625,73.34739699399519,14.27975082397461,3.801644802093506,416.6858215332031,338.0211181640625,121.33395385742188,109.267578125,180.0,3.141592653589793,61.285423278808594,73.34742036575098,61.285423278808594,73.3473736222394,61.285377502441406,73.3473736222394,61.285377502441406,73.34742036575098,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,579,0,0.8964359164237976,2025-04-16_14-11-45,61.285400390625,73.34726204189909,7.062051773071289,4.012234210968018,684.3570556640625,350.8884582519531,94.11749267578124,115.95578002929688,180.0,3.141592653589793,61.285423278808594,73.34728541365487,61.285423278808594,73.3472386701433,61.285377502441406,73.3472386701433,61.285377502441406,73.34728541365487,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,571,0,0.8840608596801758,2025-04-16_14-11-45,61.28539657592773,73.34753537856464,21.6810302734375,3.405433893203736,165.0919647216797,320.8228454589844,103.47154235839844,82.66259765625,180.0,3.141592653589793,61.28541946411133,73.34755875031759,61.28541946411133,73.3475120068117,61.28537368774414,73.3475120068117,61.28537368774414,73.34755875031759,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,544,0,0.8811322450637817,2025-04-16_14-11-45,61.28539657592773,73.3474938528731,19.460094451904297,3.508575677871704,232.7719573974609,325.0487060546875,124.46546936035156,90.0908203125,180.0,3.141592653589793,61.28541946411133,73.34751722462605,61.28541946411133,73.34747048112015,61.28537368774414,73.34747048112015,61.28537368774414,73.34751722462605,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,514,0,0.8431749939918518,2025-04-16_14-11-45,61.285423278808594,73.34722888589485,5.288755416870117,6.281974792480469,653.8349609375,560.7821655273438,280.00164794921875,45.6226806640625,270.0,3.141592653589793,61.28543472290039,73.34717933773643,61.2854118347168,73.34717933773643,61.2854118347168,73.34727843405327,61.28543472290039,73.34727843405327,True,bottom,1080,608,
2025-04-16_14-11-45_photo.jpg,560,0,0.8173460364341736,2025-04-16_14-11-45,61.285404205322266,73.3471462807424,0.8707497119903564,4.075696468353272,906.03515625,359.7943420410156,86.62896728515625,107.91476440429688,180.0,3.141592653589793,61.28542709350586,73.34716965250102,61.28542709350586,73.34712290898376,61.28538131713867,73.34712290898376,61.28538131713867,73.34716965250102,True,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,503,0,0.9278507828712464,2025-04-16_14-21-46,61.285404205322266,73.34719700769782,3.5838005542755127,4.064194202423096,807.9823608398438,351.1593933105469,91.73577880859376,123.41378784179688,180.0,3.141592653589793,61.28542709350586,73.34722037945645,61.28542709350586,73.34717363593919,61.28538131713867,73.34717363593919,61.28538131713867,73.34722037945645,True,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,580,0,0.92706960439682,2025-04-16_14-21-46,61.28541564941406,73.34757706930192,23.91079330444336,5.346824169158936,52.31425094604492,450.54296875,172.05160522460938,122.1231689453125,270.0,3.141592653589793,61.28542709350586,73.34752752115556,61.285404205322266,73.34752752115556,61.285404205322266,73.34762661744828,61.28542709350586,73.34762661744828,False,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,581,0,0.9257866144180298,2025-04-16_14-21-46,61.28541564941406,73.3471155025731,-0.7753719091415405,5.5745768547058105,935.0145263671876,477.53314208984375,144.55712890625,103.20806884765624,270.0,3.141592653589793,61.28542709350586,73.34706595442674,61.285404205322266,73.34706595442674,61.285404205322266,73.34716505071947,61.28542709350586,73.34716505071947,False,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,569,0,0.9141502380371094,2025-04-16_14-21-46,61.28539657592773,73.34744818545379,17.01764488220215,3.4569382667541504,310.540283203125,300.04217529296875,140.877197265625,132.15365600585938,180.0,3.141592653589793,61.28541946411133,73.34747155720673,61.28541946411133,73.34742481370084,61.28537368774414,73.34742481370084,61.28537368774414,73.34747155720673,True,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,258,0,0.9087713956832886,2025-04-16_14-21-46,61.285400390625,73.34739705647577,14.283092498779297,3.800516605377197,417.0284423828125,338.0043334960937,120.41339111328124,109.12744140625,180.0,3.141592653589793,61.285423278808594,73.34742042823156,61.285423278808594,73.34737368471998,61.285377502441406,73.34737368471998,61.285377502441406,73.34742042823156,True,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,565,0,0.9059908390045166,2025-04-16_14-21-46,61.28541946411133,73.34744062551763,16.613313674926758,5.896346569061279,255.1189727783203,502.4604797363281,280.18475341796875,102.89382934570312,270.0,3.141592653589793,61.285430908203125,73.34739107736524,61.28540802001953,73.34739107736524,61.28540802001953,73.34749017367002,61.285430908203125,73.34749017367002,True,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,579,0,0.9020047187805176,2025-04-16_14-21-46,61.285400390625,73.34726175388037,7.046647548675537,4.00625467300415,684.156005859375,349.6889953613281,95.60400390625,117.43399047851562,180.0,3.141592653589793,61.285423278808594,73.34728512563616,61.285423278808594,73.34723838212459,61.285377502441406,73.34723838212459,61.285377502441406,73.34728512563616,True,bottom,1080,608,
2025-04-16_14-21-46_photo.jpg,566,0,0.8958514928817749,2025-04-16_14-21-46,61.28539657592773,73.34755806400774,22.894325256347656,3.2328970432281494,119.44019317626952,311.8315734863281,109.35909271240234,74.08102416992188,180.0,3.141592653589793,61.28541946411133,73.34758143576069,61.28541946411133,73.3475346922548,61.28537368774414,73.3475346922548,61.28537368774414,73.34758143576069,True,bottom,1080,608,
