timestamp,datetime,total_spots,occupied_spots,free_spots,occupancy_rate
1745045276,2025-04-19 09:47:56,12,9,3,0.75
1745045874,2025-04-19 09:57:54,12,9,3,0.75
1745046476,2025-04-19 10:07:56,12,9,3,0.75
1745047080,2025-04-19 10:18:00,12,9,3,0.75
1745048289,2025-04-19 10:38:09,12,8,4,0.67
1745048916,2025-04-19 10:48:36,12,10,2,0.83
1745049523,2025-04-19 10:58:43,12,9,3,0.75
1745050124,2025-04-19 11:08:44,12,9,3,0.75
1745051323,2025-04-19 11:28:43,12,8,4,0.67
1745051927,2025-04-19 11:38:47,12,11,1,0.92
1745052530,2025-04-19 11:48:50,12,9,3,0.75
1745053129,2025-04-19 11:58:49,12,10,2,0.83
1745053729,2025-04-19 12:08:49,12,8,4,0.67
1745054330,2025-04-19 12:18:50,12,11,1,0.92
1745054929,2025-04-19 12:28:49,12,10,2,0.83
1745055530,2025-04-19 12:38:50,12,11,1,0.92
1745056128,2025-04-19 12:48:48,12,10,2,0.83
1745056730,2025-04-19 12:58:50,12,11,1,0.92
1745057329,2025-04-19 13:08:49,12,11,1,0.92
1745057930,2025-04-19 13:18:50,12,11,1,0.92
1745058530,2025-04-19 13:28:50,12,12,0,1.00
1745059154,2025-04-19 13:39:14,12,10,2,0.83
1745059752,2025-04-19 13:49:12,12,11,1,0.92
1745060952,2025-04-19 14:09:12,12,11,1,0.92
1745062152,2025-04-19 14:29:12,12,10,2,0.83
1745062754,2025-04-19 14:39:14,12,11,1,0.92
1745062755,2025-04-19 14:39:15,12,11,1,0.92
1745063953,2025-04-19 14:59:13,12,11,1,0.92
1745065174,2025-04-19 15:19:34,12,12,0,1.00
1745065179,2025-04-19 15:19:39,12,12,0,1.00
1745065772,2025-04-19 15:29:32,12,12,0,1.00
1745065773,2025-04-19 15:29:33,12,12,0,1.00
1745066373,2025-04-19 15:39:33,12,12,0,1.00
1745066978,2025-04-19 15:49:38,12,12,0,1.00
1745067579,2025-04-19 15:59:39,12,12,0,1.00
1745068185,2025-04-19 16:09:45,12,11,1,0.92
1745068785,2025-04-19 16:19:45,12,12,0,1.00
1745069387,2025-04-19 16:29:47,12,12,0,1.00
1745069985,2025-04-19 16:39:45,12,12,0,1.00
1745070585,2025-04-19 16:49:45,12,12,0,1.00
1745071186,2025-04-19 16:59:46,12,12,0,1.00
1745071787,2025-04-19 17:09:47,12,12,0,1.00
1745072386,2025-04-19 17:19:46,12,12,0,1.00
1745072996,2025-04-19 17:29:56,12,12,0,1.00
1745073595,2025-04-19 17:39:55,12,12,0,1.00
1745074194,2025-04-19 17:49:54,12,12,0,1.00
1745074793,2025-04-19 17:59:53,12,12,0,1.00
1745075395,2025-04-19 18:09:55,12,12,0,1.00
1745076012,2025-04-19 18:20:12,12,12,0,1.00
1745076615,2025-04-19 18:30:15,12,12,0,1.00
1745077214,2025-04-19 18:40:14,12,12,0,1.00
1745077813,2025-04-19 18:50:13,12,11,1,0.92
1745078415,2025-04-19 19:00:15,12,12,0,1.00
1745079019,2025-04-19 19:10:19,12,12,0,1.00
1745079615,2025-04-19 19:20:15,12,12,0,1.00
1745080213,2025-04-19 19:30:13,12,12,0,1.00
1745080815,2025-04-19 19:40:15,12,12,0,1.00
1745081417,2025-04-19 19:50:17,12,12,0,1.00
1745082015,2025-04-19 20:00:15,12,12,0,1.00
1745082615,2025-04-19 20:10:15,12,12,0,1.00
1745083215,2025-04-19 20:20:15,12,12,0,1.00
1745086222,2025-04-19 21:10:22,12,12,0,1.00
1745086819,2025-04-19 21:20:19,12,12,0,1.00
1745087418,2025-04-19 21:30:18,12,12,0,1.00
1745088022,2025-04-19 21:40:22,12,12,0,1.00
1745088619,2025-04-19 21:50:19,12,12,0,1.00
1745092232,2025-04-19 22:50:32,12,12,0,1.00
1745092834,2025-04-19 23:00:34,12,12,0,1.00
1745094039,2025-04-19 23:20:39,12,12,0,1.00
1745095240,2025-04-19 23:40:40,12,12,0,1.00
1745095848,2025-04-19 23:50:48,12,12,0,1.00
1745095854,2025-04-19 23:50:54,12,12,0,1.00
1745096453,2025-04-20 00:00:53,12,12,0,1.00
1745097051,2025-04-20 00:10:51,12,12,0,1.00
1745097653,2025-04-20 00:20:53,12,12,0,1.00
1745098264,2025-04-20 00:31:04,12,12,0,1.00
1745098907,2025-04-20 00:41:47,12,12,0,1.00
1745099509,2025-04-20 00:51:49,12,12,0,1.00
1745099513,2025-04-20 00:51:53,12,12,0,1.00
1745100130,2025-04-20 01:02:10,12,12,0,1.00
1745100730,2025-04-20 01:12:10,12,12,0,1.00
1745101354,2025-04-20 01:22:34,12,12,0,1.00
1745102065,2025-04-20 01:34:25,12,12,0,1.00
1745102665,2025-04-20 01:44:25,12,12,0,1.00
1745103267,2025-04-20 01:54:27,12,12,0,1.00
1745103901,2025-04-20 02:05:01,12,12,0,1.00
1745104804,2025-04-20 02:20:04,12,12,0,1.00
1745105470,2025-04-20 02:31:10,12,12,0,1.00
1745106070,2025-04-20 02:41:10,12,12,0,1.00
1745106669,2025-04-20 02:51:09,12,12,0,1.00
1745107269,2025-04-20 03:01:09,12,12,0,1.00
1745107872,2025-04-20 03:11:12,12,12,0,1.00
1745108472,2025-04-20 03:21:12,12,12,0,1.00
1745109072,2025-04-20 03:31:12,12,12,0,1.00
1745109671,2025-04-20 03:41:11,12,12,0,1.00
1745110271,2025-04-20 03:51:11,12,12,0,1.00
1745111168,2025-04-20 04:06:08,12,12,0,1.00
1745111802,2025-04-20 04:16:42,12,12,0,1.00
1745112455,2025-04-20 04:27:35,12,12,0,1.00
1745113242,2025-04-20 04:40:42,12,12,0,1.00
1745113864,2025-04-20 04:51:04,12,12,0,1.00
1745114496,2025-04-20 05:01:36,12,12,0,1.00
1745115106,2025-04-20 05:11:46,12,12,0,1.00
1745115708,2025-04-20 05:21:48,12,12,0,1.00
1745116312,2025-04-20 05:31:52,12,12,0,1.00
1745116965,2025-04-20 05:42:45,12,12,0,1.00
1745117566,2025-04-20 05:52:46,12,12,0,1.00
1745118165,2025-04-20 06:02:45,12,12,0,1.00
1745118785,2025-04-20 06:13:05,12,12,0,1.00
1745119386,2025-04-20 06:23:06,12,12,0,1.00
1745119984,2025-04-20 06:33:04,12,12,0,1.00
1745120587,2025-04-20 06:43:07,12,12,0,1.00
1745121188,2025-04-20 06:53:08,12,12,0,1.00
1745121786,2025-04-20 07:03:06,12,12,0,1.00
1745122390,2025-04-20 07:13:10,12,11,1,0.92
1745122989,2025-04-20 07:23:09,12,11,1,0.92
1745123590,2025-04-20 07:33:10,12,11,1,0.92
1745124192,2025-04-20 07:43:12,12,11,1,0.92
1745124799,2025-04-20 07:53:19,12,11,1,0.92
1745125400,2025-04-20 08:03:20,12,11,1,0.92
1745126015,2025-04-20 08:13:35,12,11,1,0.92
1745126625,2025-04-20 08:23:45,12,11,1,0.92
1745127229,2025-04-20 08:33:49,12,11,1,0.92
1745127836,2025-04-20 08:43:56,12,11,1,0.92
1745127843,2025-04-20 08:44:03,12,11,1,0.92
1745128434,2025-04-20 08:53:54,12,11,1,0.92
1745129033,2025-04-20 09:03:53,12,11,1,0.92
1745129636,2025-04-20 09:13:56,12,11,1,0.92
1745130244,2025-04-20 09:24:04,12,11,1,0.92
1745130854,2025-04-20 09:34:14,12,10,2,0.83
1745131453,2025-04-20 09:44:13,12,10,2,0.83
1745132108,2025-04-20 09:55:08,12,10,2,0.83
1745132712,2025-04-20 10:05:12,12,10,2,0.83
1745133350,2025-04-20 10:15:50,12,10,2,0.83
1745133949,2025-04-20 10:25:49,12,12,0,1.00
1745134554,2025-04-20 10:35:54,12,12,0,1.00
1745135153,2025-04-20 10:45:53,12,12,0,1.00
1745135754,2025-04-20 10:55:54,12,12,0,1.00
1745136353,2025-04-20 11:05:53,12,12,0,1.00
1745136987,2025-04-20 11:16:27,12,12,0,1.00
1745138224,2025-04-20 11:37:04,12,12,0,1.00
1745138834,2025-04-20 11:47:14,12,12,0,1.00
1745139438,2025-04-20 11:57:18,12,12,0,1.00
1745140036,2025-04-20 12:07:16,12,12,0,1.00
1745140637,2025-04-20 12:17:17,12,10,2,0.83
1745141239,2025-04-20 12:27:19,12,10,2,0.83
1745141837,2025-04-20 12:37:17,12,10,2,0.83
1745142442,2025-04-20 12:47:22,12,10,2,0.83
1745143066,2025-04-20 12:57:46,12,12,0,1.00
1745143665,2025-04-20 13:07:45,12,12,0,1.00
1745144263,2025-04-20 13:17:43,12,11,1,0.92
1745144868,2025-04-20 13:27:48,12,11,1,0.92
1745145466,2025-04-20 13:37:46,12,11,1,0.92
1745146074,2025-04-20 13:47:54,12,11,1,0.92
1745146675,2025-04-20 13:57:55,12,12,0,1.00
1745147275,2025-04-20 14:07:55,12,12,0,1.00
1745147876,2025-04-20 14:17:56,12,12,0,1.00
1745148475,2025-04-20 14:27:55,12,12,0,1.00
1745149076,2025-04-20 14:37:56,12,12,0,1.00
1745149675,2025-04-20 14:47:55,12,12,0,1.00
1745150279,2025-04-20 14:57:59,12,12,0,1.00
1745150899,2025-04-20 15:08:19,12,12,0,1.00
1745151509,2025-04-20 15:18:29,12,11,1,0.92
1745152111,2025-04-20 15:28:31,12,11,1,0.92
1745152712,2025-04-20 15:38:32,12,12,0,1.00
1745153313,2025-04-20 15:48:33,12,12,0,1.00
1745153911,2025-04-20 15:58:31,12,12,0,1.00
1745154513,2025-04-20 16:08:33,12,12,0,1.00
1745155120,2025-04-20 16:18:40,12,12,0,1.00
1745155719,2025-04-20 16:28:39,12,12,0,1.00
1745156320,2025-04-20 16:38:40,12,12,0,1.00
1745156922,2025-04-20 16:48:42,12,12,0,1.00
1745157520,2025-04-20 16:58:40,12,12,0,1.00
1745158122,2025-04-20 17:08:42,12,12,0,1.00
1745158721,2025-04-20 17:18:41,12,12,0,1.00
1745159320,2025-04-20 17:28:40,12,12,0,1.00
1745159936,2025-04-20 17:38:56,12,12,0,1.00
1745160547,2025-04-20 17:49:07,12,12,0,1.00
1745161146,2025-04-20 17:59:06,12,12,0,1.00
1745161744,2025-04-20 18:09:04,12,12,0,1.00
1745162345,2025-04-20 18:19:05,12,12,0,1.00
1745162944,2025-04-20 18:29:04,12,12,0,1.00
1745163546,2025-04-20 18:39:06,12,12,0,1.00
1745164145,2025-04-20 18:49:05,12,12,0,1.00
1745164745,2025-04-20 18:59:05,12,12,0,1.00
1745165348,2025-04-20 19:09:08,12,12,0,1.00
1745165946,2025-04-20 19:19:06,12,12,0,1.00
1745166611,2025-04-20 19:30:11,12,12,0,1.00
1745174514,2025-04-20 21:41:54,12,12,0,1.00
1745186345,2025-04-21 00:59:05,12,12,0,1.00
1745186945,2025-04-21 01:09:05,12,12,0,1.00
1745187692,2025-04-21 01:21:32,12,12,0,1.00
1745188304,2025-04-21 01:31:44,12,12,0,1.00
1745188904,2025-04-21 01:41:44,12,12,0,1.00
1745189506,2025-04-21 01:51:46,12,12,0,1.00
1745190115,2025-04-21 02:01:55,12,12,0,1.00
1745190726,2025-04-21 02:12:06,12,12,0,1.00
1745192134,2025-04-21 02:35:34,12,12,0,1.00
1745192734,2025-04-21 02:45:34,12,12,0,1.00
1745193333,2025-04-21 02:55:33,12,12,0,1.00
1745193335,2025-04-21 02:55:35,12,12,0,1.00
1745193933,2025-04-21 03:05:33,12,12,0,1.00
1745194536,2025-04-21 03:15:36,12,12,0,1.00
1745195136,2025-04-21 03:25:36,12,12,0,1.00
1745195735,2025-04-21 03:35:35,12,12,0,1.00
1745196338,2025-04-21 03:45:38,12,12,0,1.00
1745196962,2025-04-21 03:56:02,12,12,0,1.00
1745197577,2025-04-21 04:06:17,12,12,0,1.00
1745198200,2025-04-21 04:16:40,12,12,0,1.00
1745198838,2025-04-21 04:27:18,12,12,0,1.00
1745199458,2025-04-21 04:37:38,12,12,0,1.00
1745200059,2025-04-21 04:47:39,12,12,0,1.00
1745200674,2025-04-21 04:57:54,12,12,0,1.00
1745201262,2025-04-21 05:07:42,12,12,0,1.00
1745201871,2025-04-21 05:17:51,12,12,0,1.00
1745202484,2025-04-21 05:28:04,12,12,0,1.00
1745203094,2025-04-21 05:38:14,12,12,0,1.00
1745203695,2025-04-21 05:48:15,12,12,0,1.00
1745204294,2025-04-21 05:58:14,12,12,0,1.00
1745204895,2025-04-21 06:08:15,12,12,0,1.00
1745205497,2025-04-21 06:18:17,12,12,0,1.00
1745206098,2025-04-21 06:28:18,12,12,0,1.00
1745206697,2025-04-21 06:38:17,12,12,0,1.00
1745207298,2025-04-21 06:48:18,12,12,0,1.00
1745207897,2025-04-21 06:58:17,12,12,0,1.00
1745208520,2025-04-21 07:08:40,12,10,2,0.83
1745209118,2025-04-21 07:18:38,12,11,1,0.92
1745209719,2025-04-21 07:28:39,12,11,1,0.92
1745210318,2025-04-21 07:38:38,12,10,2,0.83
1745210918,2025-04-21 07:48:38,12,9,3,0.75
1745211517,2025-04-21 07:58:37,12,10,2,0.83
1745212118,2025-04-21 08:08:38,12,10,2,0.83
1745212725,2025-04-21 08:18:45,12,10,2,0.83
1745213324,2025-04-21 08:28:44,12,10,2,0.83
1745213926,2025-04-21 08:38:46,12,10,2,0.83
1745214526,2025-04-21 08:48:46,12,9,3,0.75
1745215125,2025-04-21 08:58:45,12,10,2,0.83
1745215741,2025-04-21 09:09:01,12,9,3,0.75
1745216369,2025-04-21 09:19:29,12,9,3,0.75
1745216960,2025-04-21 09:29:20,12,9,3,0.75
1745218169,2025-04-21 09:49:29,12,9,3,0.75
1745218770,2025-04-21 09:59:30,12,9,3,0.75
1745219367,2025-04-21 10:09:27,12,10,2,0.83
1745219981,2025-04-21 10:19:41,12,10,2,0.83
1745220582,2025-04-21 10:29:42,12,10,2,0.83
1745221185,2025-04-21 10:39:45,12,11,1,0.92
1745221788,2025-04-21 10:49:48,12,11,1,0.92
1745222411,2025-04-21 11:00:11,12,11,1,0.92
1745223009,2025-04-21 11:10:09,12,11,1,0.92
1745223638,2025-04-21 11:20:38,12,11,1,0.92
1745223640,2025-04-21 11:20:40,12,11,1,0.92
1745224895,2025-04-21 11:41:35,12,11,1,0.92
1745225494,2025-04-21 11:51:34,12,10,2,0.83
1745226120,2025-04-21 12:02:00,12,10,2,0.83
1745226713,2025-04-21 12:11:53,12,10,2,0.83
1745227913,2025-04-21 12:31:53,12,9,3,0.75
1745228518,2025-04-21 12:41:58,12,9,3,0.75
1745229122,2025-04-21 12:52:02,12,9,3,0.75
1745229724,2025-04-21 13:02:04,12,9,3,0.75
1745230322,2025-04-21 13:12:02,12,9,3,0.75
1745230987,2025-04-21 13:23:07,12,8,4,0.67
1745231586,2025-04-21 13:33:06,12,10,2,0.83
1745232186,2025-04-21 13:43:06,12,8,4,0.67
1745232788,2025-04-21 13:53:08,12,8,4,0.67
1745233387,2025-04-21 14:03:07,12,9,3,0.75
1745233991,2025-04-21 14:13:11,12,9,3,0.75
1745234354,2025-04-21 14:19:14,12,10,2,0.83
1745234592,2025-04-21 14:23:12,12,7,5,0.58
1745235191,2025-04-21 14:33:11,12,7,5,0.58
1745235789,2025-04-21 14:43:09,12,10,2,0.83
1745236392,2025-04-21 14:53:12,12,8,4,0.67
1745236993,2025-04-21 15:03:13,12,9,3,0.75
1745237593,2025-04-21 15:13:13,12,9,3,0.75
1745238196,2025-04-21 15:23:16,12,8,4,0.67
1745238796,2025-04-21 15:33:16,12,9,3,0.75
1745239394,2025-04-21 15:43:14,12,9,3,0.75
1745239995,2025-04-21 15:53:15,12,8,4,0.67
1745240596,2025-04-21 16:03:16,12,8,4,0.67
1745241195,2025-04-21 16:13:15,12,10,2,0.83
1745241796,2025-04-21 16:23:16,12,11,1,0.92
1745242395,2025-04-21 16:33:15,12,11,1,0.92
1745243006,2025-04-21 16:43:26,12,11,1,0.92
1745243619,2025-04-21 16:53:39,12,11,1,0.92
1745244220,2025-04-21 17:03:40,12,11,1,0.92
1745244820,2025-04-21 17:13:40,12,12,0,1.00
1745245429,2025-04-21 17:23:49,12,12,0,1.00
1745245487,2025-04-21 17:24:47,12,12,0,1.00
1745246028,2025-04-21 17:33:48,12,12,0,1.00
1745246626,2025-04-21 17:43:46,12,12,0,1.00
1745247249,2025-04-21 17:54:09,12,12,0,1.00
1745247850,2025-04-21 18:04:10,12,12,0,1.00
1745248449,2025-04-21 18:14:09,12,12,0,1.00
1745249050,2025-04-21 18:24:10,12,12,0,1.00
1745249649,2025-04-21 18:34:09,12,12,0,1.00
1745250249,2025-04-21 18:44:09,12,12,0,1.00
1745250848,2025-04-21 18:54:08,12,12,0,1.00
1745251459,2025-04-21 19:04:19,12,12,0,1.00
1745252058,2025-04-21 19:14:18,12,12,0,1.00
1745252660,2025-04-21 19:24:20,12,12,0,1.00
1745253300,2025-04-21 19:35:00,12,12,0,1.00
1745253897,2025-04-21 19:44:57,12,12,0,1.00
1745254499,2025-04-21 19:54:59,12,12,0,1.00
1745255101,2025-04-21 20:05:01,12,12,0,1.00
1745257500,2025-04-21 20:45:00,12,10,2,0.83
1745258099,2025-04-21 20:54:59,12,12,0,1.00
1745258702,2025-04-21 21:05:02,12,12,0,1.00
1745259301,2025-04-21 21:15:01,12,12,0,1.00
1745259902,2025-04-21 21:25:02,12,10,2,0.83
1745260501,2025-04-21 21:35:01,12,10,2,0.83
1745261103,2025-04-21 21:45:03,12,12,0,1.00
1745261704,2025-04-21 21:55:04,12,10,2,0.83
1745262303,2025-04-21 22:05:03,12,11,1,0.92
1745262902,2025-04-21 22:15:02,12,10,2,0.83
1745263505,2025-04-21 22:25:05,12,10,2,0.83
1745264106,2025-04-21 22:35:06,12,10,2,0.83
1745264704,2025-04-21 22:45:04,12,10,2,0.83
1745265304,2025-04-21 22:55:04,12,10,2,0.83
1745267728,2025-04-21 23:35:28,12,12,0,1.00
1745268327,2025-04-21 23:45:27,12,12,0,1.00
1745268930,2025-04-21 23:55:30,12,12,0,1.00
1745269530,2025-04-22 00:05:30,12,12,0,1.00
1745270731,2025-04-22 00:25:31,12,12,0,1.00
1745271332,2025-04-22 00:35:32,12,12,0,1.00
1745271931,2025-04-22 00:45:31,12,12,0,1.00
1745272534,2025-04-22 00:55:34,12,12,0,1.00
1745273133,2025-04-22 01:05:33,12,12,0,1.00
1745273733,2025-04-22 01:15:33,12,12,0,1.00
1745274336,2025-04-22 01:25:36,12,12,0,1.00
1745274935,2025-04-22 01:35:35,12,12,0,1.00
1745275536,2025-04-22 01:45:36,12,12,0,1.00
1745276138,2025-04-22 01:55:38,12,12,0,1.00
1745276737,2025-04-22 02:05:37,12,12,0,1.00
1745277337,2025-04-22 02:15:37,12,12,0,1.00
1745277940,2025-04-22 02:25:40,12,12,0,1.00
1745278539,2025-04-22 02:35:39,12,12,0,1.00
1745279140,2025-04-22 02:45:40,12,12,0,1.00
1745279742,2025-04-22 02:55:42,12,12,0,1.00
1745280342,2025-04-22 03:05:42,12,12,0,1.00
1745280942,2025-04-22 03:15:42,12,12,0,1.00
1745281541,2025-04-22 03:25:41,12,12,0,1.00
1745282141,2025-04-22 03:35:41,12,12,0,1.00
1745282741,2025-04-22 03:45:41,12,12,0,1.00
1745283340,2025-04-22 03:55:40,12,12,0,1.00
1745283961,2025-04-22 04:06:01,12,12,0,1.00
1745284636,2025-04-22 04:17:16,12,12,0,1.00
1745285255,2025-04-22 04:27:35,12,12,0,1.00
1745285893,2025-04-22 04:38:13,12,12,0,1.00
1745286551,2025-04-22 04:49:11,12,12,0,1.00
1745287184,2025-04-22 04:59:44,12,12,0,1.00
1745287782,2025-04-22 05:09:42,12,12,0,1.00
1745288380,2025-04-22 05:19:40,12,12,0,1.00
1745288987,2025-04-22 05:29:47,12,12,0,1.00
1745289640,2025-04-22 05:40:40,12,12,0,1.00
1745290247,2025-04-22 05:50:47,12,12,0,1.00
1745290843,2025-04-22 06:00:43,12,12,0,1.00
1745291449,2025-04-22 06:10:49,12,12,0,1.00
1745292064,2025-04-22 06:21:04,12,12,0,1.00
1745292663,2025-04-22 06:31:03,12,12,0,1.00
1745293277,2025-04-22 06:41:17,12,12,0,1.00
1745293918,2025-04-22 06:51:58,12,12,0,1.00
1745294515,2025-04-22 07:01:55,12,11,1,0.92
1745295117,2025-04-22 07:11:57,12,10,2,0.83
1745295717,2025-04-22 07:21:57,12,10,2,0.83
1745296319,2025-04-22 07:31:59,12,9,3,0.75
1745296918,2025-04-22 07:41:58,12,10,2,0.83
1745297519,2025-04-22 07:51:59,12,9,3,0.75
1745298117,2025-04-22 08:01:57,12,10,2,0.83
1745298722,2025-04-22 08:12:02,12,9,3,0.75
1745299329,2025-04-22 08:22:09,12,10,2,0.83
1745299928,2025-04-22 08:32:08,12,10,2,0.83
1745300528,2025-04-22 08:42:08,12,10,2,0.83
1745301136,2025-04-22 08:52:16,12,10,2,0.83
1745301734,2025-04-22 09:02:14,12,10,2,0.83
1745302333,2025-04-22 09:12:13,12,9,3,0.75
1745302934,2025-04-22 09:22:14,12,8,4,0.67
1745303545,2025-04-22 09:32:25,12,8,4,0.67
1745304145,2025-04-22 09:42:25,12,6,6,0.50
1745304751,2025-04-22 09:52:31,12,7,5,0.58
1745305350,2025-04-22 10:02:30,12,7,5,0.58
1745305352,2025-04-22 10:02:32,12,7,5,0.58
1745305958,2025-04-22 10:12:38,12,7,5,0.58
1745306558,2025-04-22 10:22:38,12,7,5,0.58
1745307176,2025-04-22 10:32:56,12,7,5,0.58
1745307792,2025-04-22 10:43:12,12,7,5,0.58
1745308391,2025-04-22 10:53:11,12,7,5,0.58
1745308993,2025-04-22 11:03:13,12,6,6,0.50
1745309609,2025-04-22 11:13:29,12,6,6,0.50
1745310217,2025-04-22 11:23:37,12,7,5,0.58
1745310821,2025-04-22 11:33:41,12,9,3,0.75
1745311453,2025-04-22 11:44:13,12,7,5,0.58
1745312053,2025-04-22 11:54:13,12,8,4,0.67
1745312652,2025-04-22 12:04:12,12,7,5,0.58
1745313253,2025-04-22 12:14:13,12,9,3,0.75
1745313852,2025-04-22 12:24:12,12,10,2,0.83
1745314453,2025-04-22 12:34:13,12,11,1,0.92
1745315654,2025-04-22 12:54:14,12,10,2,0.83
1745316251,2025-04-22 13:04:11,12,10,2,0.83
1745316860,2025-04-22 13:14:20,12,10,2,0.83
1745317458,2025-04-22 13:24:18,12,10,2,0.83
1745318062,2025-04-22 13:34:22,12,10,2,0.83
1745318667,2025-04-22 13:44:27,12,10,2,0.83
1745319271,2025-04-22 13:54:31,12,10,2,0.83
1745319868,2025-04-22 14:04:28,12,10,2,0.83
1745320475,2025-04-22 14:14:35,12,11,1,0.92
1745321074,2025-04-22 14:24:34,12,11,1,0.92
1745321673,2025-04-22 14:34:33,12,11,1,0.92
1745322273,2025-04-22 14:44:33,12,11,1,0.92
1745322875,2025-04-22 14:54:35,12,11,1,0.92
1745323497,2025-04-22 15:04:57,12,11,1,0.92
1745324126,2025-04-22 15:15:26,12,11,1,0.92
1745324742,2025-04-22 15:25:42,12,12,0,1.00
1745325344,2025-04-22 15:35:44,12,12,0,1.00
1745325945,2025-04-22 15:45:45,12,12,0,1.00
1745326547,2025-04-22 15:55:47,12,12,0,1.00
1745327145,2025-04-22 16:05:45,12,12,0,1.00
1745327747,2025-04-22 16:15:47,12,12,0,1.00
1745328345,2025-04-22 16:25:45,12,12,0,1.00
1745328948,2025-04-22 16:35:48,12,12,0,1.00
1745329567,2025-04-22 16:46:07,12,12,0,1.00
1745330165,2025-04-22 16:56:05,12,12,0,1.00
1745330769,2025-04-22 17:06:09,12,12,0,1.00
1745331392,2025-04-22 17:16:32,12,11,1,0.92
1745331993,2025-04-22 17:26:33,12,11,1,0.92
1745332593,2025-04-22 17:36:33,12,12,0,1.00
1745333197,2025-04-22 17:46:37,12,12,0,1.00
1745333796,2025-04-22 17:56:36,12,12,0,1.00
1745334396,2025-04-22 18:06:36,12,12,0,1.00
1745334995,2025-04-22 18:16:35,12,12,0,1.00
1745335596,2025-04-22 18:26:36,12,12,0,1.00
1745336195,2025-04-22 18:36:35,12,12,0,1.00
1745336796,2025-04-22 18:46:36,12,12,0,1.00
1745337395,2025-04-22 18:56:35,12,12,0,1.00
1745337997,2025-04-22 19:06:37,12,12,0,1.00
1745338596,2025-04-22 19:16:36,12,12,0,1.00
1745339195,2025-04-22 19:26:35,12,12,0,1.00
1745339796,2025-04-22 19:36:36,12,12,0,1.00
1745340402,2025-04-22 19:46:42,12,12,0,1.00
1745342212,2025-04-22 20:16:52,12,12,0,1.00
1745342821,2025-04-22 20:27:01,12,12,0,1.00
1745343474,2025-04-22 20:37:54,12,12,0,1.00
1745343475,2025-04-22 20:37:55,12,12,0,1.00
1745344078,2025-04-22 20:47:58,12,12,0,1.00
1745344686,2025-04-22 20:58:06,12,12,0,1.00
1745345319,2025-04-22 21:08:39,12,12,0,1.00
1745345960,2025-04-22 21:19:20,12,12,0,1.00
1745346557,2025-04-22 21:29:17,12,12,0,1.00
1745347160,2025-04-22 21:39:20,12,12,0,1.00
1745347759,2025-04-22 21:49:19,12,12,0,1.00
1745348359,2025-04-22 21:59:19,12,12,0,1.00
1745349034,2025-04-22 22:10:34,12,12,0,1.00
1745349035,2025-04-22 22:10:35,12,12,0,1.00
1745352808,2025-04-22 23:13:28,12,12,0,1.00
1745354721,2025-04-22 23:45:21,12,12,0,1.00
1745355321,2025-04-22 23:55:21,12,12,0,1.00
1745355936,2025-04-23 00:05:36,12,12,0,1.00
1745356685,2025-04-23 00:18:05,12,12,0,1.00
1745357328,2025-04-23 00:28:48,12,12,0,1.00
1745357949,2025-04-23 00:39:09,12,12,0,1.00
1745359172,2025-04-23 00:59:32,12,12,0,1.00
1745360079,2025-04-23 01:14:39,12,12,0,1.00
1745360859,2025-04-23 01:27:39,12,12,0,1.00
1745361471,2025-04-23 01:37:51,12,12,0,1.00
1745362144,2025-04-23 01:49:04,12,12,0,1.00
1745362779,2025-04-23 01:59:39,12,12,0,1.00
1745362781,2025-04-23 01:59:41,12,12,0,1.00
1745363393,2025-04-23 02:09:53,12,12,0,1.00
1745364355,2025-04-23 02:25:55,12,12,0,1.00
1745364997,2025-04-23 02:36:37,12,12,0,1.00
1745365609,2025-04-23 02:46:49,12,12,0,1.00
1745366311,2025-04-23 02:58:31,12,12,0,1.00
1745366938,2025-04-23 03:08:58,12,12,0,1.00
1745367598,2025-04-23 03:19:58,12,12,0,1.00
1745368198,2025-04-23 03:29:58,12,12,0,1.00
1745368851,2025-04-23 03:40:51,12,12,0,1.00
1745369523,2025-04-23 03:52:03,12,12,0,1.00
1745370123,2025-04-23 04:02:03,12,12,0,1.00
1745370755,2025-04-23 04:12:35,12,12,0,1.00
1745371456,2025-04-23 04:24:16,12,12,0,1.00
1745372100,2025-04-23 04:35:00,12,12,0,1.00
1745372697,2025-04-23 04:44:57,12,11,1,0.92
1745373303,2025-04-23 04:55:03,12,11,1,0.92
1745373953,2025-04-23 05:05:53,12,11,1,0.92
1745373960,2025-04-23 05:06:00,12,11,1,0.92
1745375263,2025-04-23 05:27:43,12,12,0,1.00
1745375862,2025-04-23 05:37:42,12,12,0,1.00
1745376500,2025-04-23 05:48:20,12,12,0,1.00
1745377097,2025-04-23 05:58:17,12,12,0,1.00
1745377708,2025-04-23 06:08:28,12,12,0,1.00
1745378314,2025-04-23 06:18:34,12,12,0,1.00
1745378930,2025-04-23 06:28:50,12,12,0,1.00
1745379530,2025-04-23 06:38:50,12,11,1,0.92
1745380130,2025-04-23 06:48:50,12,10,2,0.83
1745380777,2025-04-23 06:59:37,12,8,4,0.67
1745381395,2025-04-23 07:09:55,12,7,5,0.58
1745381992,2025-04-23 07:19:52,12,6,6,0.50
1745382595,2025-04-23 07:29:55,12,6,6,0.50
1745383193,2025-04-23 07:39:53,12,7,5,0.58
1745383794,2025-04-23 07:49:54,12,6,6,0.50
